state,action,q_value
"[['.' '.' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",0,-0.09999999999999995
"[['.' '.' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",1,-0.9999999999999996
"[['X' 'O' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",0,-0.09999999999999995
"[['X' 'O' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",1,-0.9999999999999996
"[['X' 'O' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",2,-0.09999999999999995
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['.' '.' '.']]",2,-0.09996670103634686
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['.' '.' '.']]",1,0.9999999999999996
"[['X' 'O' 'X']
 ['O' 'O' '.']
 ['X' '.' '.']]",2,-2.1057007099189433
"[['X' 'O' 'X']
 ['O' 'O' '.']
 ['X' '.' '.']]",1,-2.1924202428962154
"[['X' 'O' 'X']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",1,0.9912720364319122
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['X' 'O' '.']]",1,0.9999999999999996
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['X' 'O' '.']]",2,-2.2714894855952297
"[['X' 'O' 'X']
 ['O' 'X' 'O']
 ['.' '.' '.']]",2,2.9999999999999982
"[['X' 'O' 'X']
 ['O' 'X' '.']
 ['O' '.' '.']]",1,-0.09999999999999962
"[['X' 'O' 'X']
 ['O' 'X' '.']
 ['O' '.' '.']]",2,-0.09999999999999962
"[['X' 'O' 'X']
 ['O' 'X' 'X']
 ['O' 'O' '.']]",2,2.9999999999999982
"[['X' 'O' 'X']
 ['O' 'X' '.']
 ['O' 'X' 'O']]",1,0.9999999999999996
"[['X' 'O' 'X']
 ['O' 'X' 'O']
 ['O' 'X' '.']]",2,2.9999999999999982
"[['X' 'O' 'X']
 ['.' '.' '.']
 ['O' '.' '.']]",1,-0.9999950781191616
"[['X' 'O' 'X']
 ['.' '.' '.']
 ['O' '.' '.']]",2,-0.09999999999999995
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['O' '.' '.']]",1,-2.289473478582593
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['O' '.' '.']]",2,-0.09999999999999995
"[['X' 'O' 'X']
 ['X' '.' '.']
 ['O' 'O' '.']]",1,-1.8768107894922441
